K,rho_num,angle_num,F_triangle,r(theta*),type,rho_closed,angle_closed,J_frobenius
1.8199507389162561,0.9805610638812863,0.10015634620935733,-2.0943951023931957,0.999992408270739,complex,1.0882987973925708,0.0,2.4060582473711674
1.8201149425287357,0.9805610638812857,0.1005775065699028,-2.0943951023931957,0.9999924096377664,complex,1.0883037102166873,0.0,2.4060590939306876
1.820279146141215,0.980561063881287,0.10016577548512885,-2.0943951023931957,0.9999924110044246,complex,1.0883086228494498,0.0,2.4060599406356253
1.8204433497536947,0.9805610638812873,0.10017048979127414,-2.0943951023931957,0.9999924123707138,complex,1.0883135352908833,0.0,2.406060787485982
1.820607553366174,0.9805610638812863,0.10059159167774269,-2.0943951023931957,0.9999924137366338,complex,1.0883184475410104,0.0,2.4060616344817563
1.8207717569786537,0.9805610638812866,0.10017991774024156,-2.0943951023931957,0.9999924151021853,complex,1.0883233595998592,0.0,2.4060624816229486
1.820935960591133,0.9805610638812855,0.1006009806575719,-2.0943951023931957,0.9999924164673679,complex,1.088328271467452,0.0,2.4060633289095588
1.8211001642036124,0.9805610638812878,0.10018934480498377,-2.0943951023931957,0.999992417832182,complex,1.0883331831438143,0.0,2.406064176341586
1.821264367816092,0.9805610638812863,0.10061036876403538,-2.0943951023931957,0.9999924191966276,complex,1.0883380946289716,0.0,2.4060650239190307
1.8214285714285714,0.980561063881286,0.10061506248983132,-2.0943951023931957,0.9999924205607051,complex,1.08834300592295,0.0,2.406065871641893
1.821592775041051,0.9805610638812865,0.10020348374472261,-2.0943951023931957,0.9999924219244145,complex,1.0883479170257717,0.0,2.406066719510172
1.8217569786535304,0.9805610638812864,0.10020819628279397,-2.0943951023931957,0.9999924232877557,complex,1.0883528279374628,0.0,2.406067567523868
1.82192118226601,0.9805610638812867,0.10021290859999582,-2.0943951023931957,0.9999924246507291,complex,1.08835773865805,0.0,2.406068415682981
1.8220853858784893,0.9805610638812864,0.10021762069635998,-2.0943951023931957,0.9999924260133348,complex,1.0883626491875558,0.0,2.40606926398751
1.822249589490969,0.9805610638812869,0.10022233257191752,-2.0943951023931957,0.9999924273755729,complex,1.0883675595260052,0.0,2.406070112437456
1.8224137931034483,0.9805610638812867,0.10022704422669938,-2.0943951023931957,0.9999924287374433,complex,1.0883724696734243,0.0,2.406070961032818
1.822577996715928,0.9805610638812865,0.1002317556607371,-2.0943951023931957,0.9999924300989466,complex,1.0883773796298382,0.0,2.406071809773596
1.8227422003284073,0.980561063881287,0.10023646687406088,-2.0943951023931957,0.9999924314600825,complex,1.08838228939527,0.0,2.4060726586597903
1.8229064039408867,0.9805610638812872,0.10024117786670335,-2.0943951023931957,0.9999924328208515,complex,1.088387198969746,0.0,2.4060735076914006
